state,cluster,corr,members,window
WI,19,0.6101775239749364,"['Renal Colic', 'Flushing', 'Chills', 'Birth Weight', 'Vomiting']",2010-08
WV,15,0.6376718190760812,"['Weight Loss', 'Fatigue']",2010-08
WY,5,0.6440561366003114,"['Heartburn', 'Eye Pain', 'Edema']",2010-08
AK,6,0.6679489754306346,"['Amnesia', 'Halitosis', 'Tremor', 'Back Pain']",2010-09
AL,4,0.6116262137573897,"['Orthostatic Intolerance', 'Hyperalgesia']",2010-09
AR,14,0.6078331073190433,"['Tremor', 'Flank Pain']",2010-09
AZ,13,0.6317871900654668,"['Flushing', 'Cerebellar Ataxia', 'Dyspnea', 'Headache', 'Torticollis', 'Hematemesis']",2010-09
CA,9,0.6060945428685195,"['Horner Syndrome', 'Emaciation', 'Reticulocytosis', 'Susac Syndrome']",2010-09
CO,1,0.6410736106061128,"['Stupor', 'Amblyopia', 'Pallor', 'Proteinuria']",2010-09
CT,13,0.649354765752825,"['Hematemesis', 'Pain', 'Weight Gain']",2010-09
DC,16,0.7268050117726285,"['Flatulence', 'Hyperventilation', 'Weight Gain']",2010-09
DE,5,0.6631008386282983,"['Illusions', 'Heartburn', 'Hallucinations', 'Obesity']",2010-09
FL,1,0.7709407432972059,"['Feminization', 'Heartburn']",2010-09
GA,4,0.6537399631684234,"['Weight Loss', 'Pain', 'Flushing', 'Facial Paralysis', 'Angina Pectoris', 'Back Pain', 'Weight Gain', 'Body Weight']",2010-09
HI,11,0.5748189443863806,"['Tics', 'Tremor', 'Dysmenorrhea', 'Dysphonia', 'Eye Pain', 'Fever']",2010-09
IA,7,0.6469906448456377,"['Tinnitus', 'Dyspnea', 'Edema']",2010-09
ID,3,0.6751372280357839,"['Sneezing', 'Myotonia']",2010-09
IL,10,0.672705456455659,"['Vertigo', 'Intermittent Claudication', 'Hematemesis', 'Angina Pectoris']",2010-09
IN,7,0.6759794426405824,"['Low Back Pain', 'Orthostatic Intolerance']",2010-09
KS,9,0.6246811083002105,"['Presbycusis', 'Catatonia', 'Dysarthria']",2010-09
KY,11,0.659325876539205,"['Paresis', 'Abdominal Pain', 'Motion Sickness']",2010-09
LA,15,0.6367277048933524,"['Hemianopsia', 'Hallucinations', 'Tremor', 'Bulimia', 'Morning Sickness']",2010-09
MA,14,0.6256440225230687,"['Toothache', 'Hypoventilation']",2010-09
MD,22,0.8054278152159299,"['Trismus', 'Neuralgia', 'Vomiting']",2010-09
ME,3,0.6157719611780181,"['Hot Flashes', 'Chills', 'Flatulence']",2010-09
MI,4,0.6711699674132816,"['Muscle Cramp', 'Sneezing']",2010-09
MN,8,0.6639740981938315,"['Paralysis', 'Arthralgia', 'Muscular Atrophy']",2010-09
MO,13,0.6827788474383508,"['Hyperesthesia', 'Korsakoff Syndrome', 'Emaciation']",2010-09
MS,11,0.6564584564477547,"['Lethargy', 'Weight Gain']",2010-09
MT,15,0.7098497216413114,"['Tetany', 'Flushing', 'Morning Sickness']",2010-09
NC,21,0.808564896497775,"['Seizures', 'Coprophagia']",2010-09
ND,5,0.7062226585561735,"['Illusions', 'Headache', 'Obesity']",2010-09
NE,16,0.6411416551766705,"['Tremor', 'Feminization', 'Sciatica']",2010-09
NH,18,0.6047413137018148,"['Delirium', 'Hirsutism', 'Hyperventilation', 'Pallor']",2010-09
NJ,2,0.6992189991381871,"['Labor Pain', 'Catatonia', 'Presbycusis']",2010-09
NM,13,0.6913741677483412,"['Sleep Disorders', 'Paralysis']",2010-09
NV,7,0.6226928267177543,"['Delirium', 'Halitosis']",2010-09
NY,3,0.659191572648104,"['Mouth Breathing', 'Intermittent Claudication', 'Dyskinesias']",2010-09
OH,22,0.6637557482782835,"['Hiccup', 'Polyuria', 'Eye Pain', 'Purpura']",2010-09
OK,4,0.6126735957485571,"['Pallor', 'Syncope', 'Agnosia']",2010-09
OR,7,0.6827120410944657,"['Cachexia', 'Unconsciousness', 'Sleep Deprivation', 'Proteinuria']",2010-09
PA,23,0.688823627357657,"['Heart Murmurs', 'Livedo Reticularis', 'Heartburn']",2010-09
RI,4,0.7388484506345497,"['Delirium', 'Amnesia']",2010-09
SC,7,0.6937472691309666,"['Low Back Pain', 'Dysarthria', 'Dyslexia', 'Acute Coronary Syndrome', 'Sarcopenia', 'Dysphonia']",2010-09
SD,14,0.6937536595240944,"['Illusions', 'Sciatica']",2010-09
TN,11,0.778218383316001,"['Chills', 'Hyperalgesia']",2010-09
TX,3,0.6582909106097207,"['Heartburn', 'Piriformis Muscle Syndrome', 'Nausea']",2010-09
UT,13,0.7289543018647867,"['Feminization', 'Gastroparesis']",2010-09
VA,2,0.6613997745020621,"['Echolalia', 'Dysuria', 'Hiccup', 'Hot Flashes']",2010-09
VT,8,0.7301540556838377,"['Syncope', 'Cough']",2010-09
WA,15,0.6268835623297074,"['Dysuria', 'Spasm']",2010-09
WI,10,0.6610449189925126,"['Syncope', 'Dysmenorrhea', 'Ageusia']",2010-09
WV,3,0.6632840068386106,"['Pruritus', 'Arthralgia', 'Dyspepsia', 'Hyperemesis Gravidarum', 'Colic']",2010-09
WY,5,0.5503577625517783,"['Gagging', 'Overweight', 'Aphasia', 'Pruritus']",2010-09
AK,3,0.6525862036591217,"['Hiccup', 'Flatulence']",2010-10
AL,8,0.6638576856847619,"['Muscle Cramp', 'Hemoglobinuria', 'Hypoventilation']",2010-10
AR,5,0.6676246768669323,"['Asthenia', 'Hirsutism', 'Chest Pain']",2010-10
AZ,14,0.5980725537756832,"['Sarcopenia', 'Paralysis', 'Flank Pain']",2010-10
CA,15,0.6502333681803679,"['Sweating Sickness', 'Urinary Incontinence', 'Pelvic Pain']",2010-10
CO,22,0.6320515560944128,"['Dyslexia', 'Confusion', 'Constipation']",2010-10
CT,8,0.7098254746660613,"['Fatigue', 'Chest Pain']",2010-10
DC,12,0.5936759401764234,"['Asthenia', 'Gagging', 'Overweight', 'Quadriplegia']",2010-10
DE,15,0.6883131211492483,"['Hypothermia', 'Shoulder Pain']",2010-10
FL,12,0.6333760505755375,"['Tremor', 'Paresis', 'Neck Pain', 'Speech Disorders']",2010-10
GA,9,0.6548733857929544,"['Renal Colic', 'Tinea Pedis', 'Ecchymosis', 'Hypothermia', 'Vomiting', 'Eye Pain']",2010-10
HI,10,0.6310497602631504,"['Paresthesia', 'Illusions', 'Ataxia', 'Hyperventilation', 'Polyuria']",2010-10
IA,10,0.7090858414914307,"['Dyspepsia', 'Dysmenorrhea']",2010-10
ID,18,0.6487036592348421,"['Amnesia', 'Asthenia', 'Oliguria']",2010-10
IL,6,0.6709470772801679,"['Metatarsalgia', 'Colic']",2010-10
IN,18,0.704473998696019,"['Lethargy', 'Prosopagnosia', 'Hemoptysis']",2010-10
KS,17,0.6804280489637928,"['Amnesia', 'Paresis', 'Diplopia', 'Oliguria', 'Diarrhea']",2010-10
KY,15,0.6312826288810708,"['Coma', 'Paraplegia', 'Dizziness', 'Polyuria']",2010-10
LA,7,0.5946797707552146,"['Gastroparesis', 'Heartburn', 'Urinary Incontinence', 'Coprophagia', 'Proteinuria']",2010-10
MA,12,0.6266517598799051,"['Hyperesthesia', 'Hyperalgesia', 'Flushing', 'Pruritus', 'Polyuria']",2010-10
MD,14,0.6389489996399312,"['Renal Colic', 'Flatulence', 'Angina Pectoris', 'Colic']",2010-10
ME,9,0.703591578615535,"['Abdominal Pain', 'Sneezing', 'Hematemesis', 'Dysmenorrhea', 'Gagging', 'Morning Sickness']",2010-10
MI,16,0.6789191479676667,"['Renal Colic', 'Stuttering']",2010-10
MN,16,0.7430712590550848,"['Hyperventilation', 'Purpura']",2010-10
MO,16,0.6398098896051295,"['Chorea', 'Colic']",2010-10
MS,1,0.6301733216938967,"['Paraplegia', 'Hypothermia', 'Metatarsalgia', 'Fatigue', 'Sleep Deprivation', 'Apnea']",2010-10
MT,17,0.7373765166439974,"['Encopresis', 'Diarrhea']",2010-10
NC,3,0.8140852637544591,"['Seizures', 'Coprophagia']",2010-10
ND,12,0.6329609238129416,"['Gastroparesis', 'Catatonia', 'Pruritus', 'Dizziness', 'Apnea', 'Polyuria']",2010-10
NE,2,0.6839148871662646,"['Abdominal Pain', 'Pelvic Pain', 'Hypercapnia']",2010-10
NH,7,0.7257170690215319,"['Pallor', 'Delirium', 'Hirsutism']",2010-10
NJ,16,0.6905820210048788,"['Hyperesthesia', 'Urinary Incontinence', 'Persistent Vegetative State']",2010-10
NM,17,0.6809704655950597,"['Dysphonia', 'Anisocoria', 'Halitosis']",2010-10
NV,18,0.7009563892763655,"['Anoxia', 'Dyspepsia', 'Muscle Weakness', 'Morning Sickness']",2010-10
NY,7,0.6720339505944621,"['Headache', 'Korsakoff Syndrome', 'Necrolytic Migratory Erythema']",2010-10
OH,11,0.8227019552971795,"['Hyperacusis', 'Myokymia', 'Amnesia', 'Tinea Pedis']",2010-10
OK,23,0.6912794976191493,"['Mouth Breathing', 'Stupor', 'Dizziness', 'Arthralgia']",2010-10
OR,12,0.6573895760209941,"['Dyslexia', 'Cough', 'Hearing Loss']",2010-10
PA,13,0.6465433471204735,"['Agnosia', 'Hemifacial Spasm', 'Proteinuria']",2010-10
RI,2,0.7958096851428937,"['Gagging', 'Hearing Loss']",2010-10
SC,9,0.6361947835782233,"['Photophobia', 'Flushing', 'Hearing Loss', 'Polyuria']",2010-10
SD,16,0.6928139278544315,"['Cachexia', 'Stupor', 'Halitosis', 'Hemiplegia', 'Cyanosis']",2010-10
TN,11,0.6554239224949252,"['Paralysis', 'Chest Pain', 'Agnosia']",2010-10
TX,13,0.6252883305340208,"['Ageusia', 'Hypesthesia', 'Communication Disorders']",2010-10
UT,4,0.6120942147408442,"['Lethargy', 'Communication Disorders', 'Tinea Pedis', 'Flank Pain', 'Susac Syndrome', 'Body Weight']",2010-10
VA,15,0.5800941179569105,"['Neuralgia', 'Sciatica', 'Tics', 'Pruritus', 'Ataxia', 'Fatigue', 'Spasm', 'Fever']",2010-10
VT,9,0.6543864105740761,"['Neck Pain', 'Stuttering']",2010-10
WA,11,0.6257082151895798,"['Jaundice', 'Cerebellar Ataxia', 'Chorea', 'Ataxia', 'Vomiting', 'Halitosis']",2010-10
WI,16,0.6682829734505001,"['Lethargy', 'Agnosia']",2010-10
WV,5,0.5879999705179222,"['Low Back Pain', 'Shoulder Pain', 'Blindness', 'Stupor', 'Agnosia']",2010-10
WY,11,0.7882061932221164,"['Hypothermia', 'Delirium', 'Hyperemesis Gravidarum']",2010-10
AK,9,0.5995835403240655,"['Obesity', 'Fever']",2010-11
AL,13,0.7524102263753615,"['Gastroparesis', 'Deafness', 'Hyperventilation', 'Confusion']",2010-11
AR,20,0.6390313203238891,"['Weight Loss', 'Weight Gain', 'Edema']",2010-11
AZ,2,0.61455787564079,"['Stuttering', 'Delirium', 'Scotoma', 'Hearing Loss', 'Stupor']",2010-11
CA,1,0.6247692150340661,"['Susac Syndrome', 'Emaciation', 'Reticulocytosis']",2010-11
CO,7,0.7206974063304706,"['Labor Pain', 'Spasm', 'Anoxia']",2010-11
CT,4,0.6684892892534824,"['Hydrops Fetalis', 'Hoarseness', 'Earache', 'Hyperacusis', 'Livedo Reticularis']",2010-11
DC,22,0.7888754723859186,"['Horner Syndrome', 'Amnesia']",2010-11
DE,1,0.6694463553544342,"['Syncope', 'Constipation']",2010-11
FL,20,0.618422722726417,"['Orthostatic Intolerance', 'Paresis', 'Unconsciousness', 'Feminization', 'Ageusia', 'Hiccup', 'Oliguria']",2010-11
GA,9,0.6300064513871819,"['Hyperacusis', 'Tics', 'Purpura']",2010-11
HI,14,0.7208360242612005,"['Anorexia', 'Stupor']",2010-11
IA,17,0.6487104190622006,"['Lethargy', 'Renal Colic', 'Hypoventilation', 'Sneezing', 'Syncope', 'Hematemesis', 'Stupor', 'Confusion']",2010-11
ID,3,0.6843639605485141,"['Seizures', 'Blindness']",2010-11
IL,15,0.6379551152327511,"['Hearing Loss', 'Hyperkinesis', 'Snoring', 'Paresthesia']",2010-11
IN,17,0.7215640817163832,"['Myoclonus', 'Constipation']",2010-11
KS,19,0.6349319962461998,"['Dystonia', 'Emaciation', 'Halitosis']",2010-11
KY,5,0.7242839624342056,"['Toothache', 'Quadriplegia']",2010-11
LA,2,0.7258623474832322,"['Myoclonus', 'Shoulder Pain', 'Amblyopia']",2010-11
MA,21,0.6810147058435346,"['Thinness', 'Hemoptysis', 'Hoarseness', 'Hot Flashes', 'Neck Pain']",2010-11
MD,21,0.6642539213600865,"['Phantom Limb', 'Heartburn', 'Nausea', 'Neck Pain']",2010-11
ME,1,0.7127627275730583,"['Illusions', 'Paralysis', 'Vomiting', 'Hemoptysis']",2010-11
MI,18,0.6331243059067037,"['Intermittent Claudication', 'Hypocapnia', 'Dysgeusia', 'Ophthalmoplegia']",2010-11
MN,21,0.6563476339585649,"['Sweating Sickness', 'Paralysis', 'Muscular Atrophy']",2010-11
MO,12,0.6839733735182532,"['Chorea', 'Colic']",2010-11
MS,17,0.6462197178796926,"['Lethargy', 'Hyperventilation']",2010-11
MT,12,0.7119270331059824,"['Sarcopenia', 'Neuralgia', 'Halitosis', 'Obesity', 'Ecchymosis']",2010-11
NC,25,0.7017525528881585,"['Birth Weight', 'Prosopagnosia', 'Headache', 'Dysmenorrhea', 'Fever']",2010-11
ND,8,0.6573485847757763,"['Gastroparesis', 'Coma', 'Pruritus', 'Dizziness', 'Polyuria']",2010-11
NE,19,0.6970819890075688,"['Mutism', 'Hyperventilation']",2010-11
NH,14,0.6572973014479231,"['Delirium', 'Hirsutism', 'Hyperventilation', 'Pallor']",2010-11
NJ,9,0.6703152965651747,"['Myoclonus', 'Arthralgia', 'Dyspnea', 'Morning Sickness']",2010-11
NM,1,0.6837407740433407,"['Sweating Sickness', 'Coma']",2010-11
NV,10,0.641455082603508,"['Dysarthria', 'Hoarseness', 'Sarcopenia', 'Myoclonus', 'Bulimia']",2010-11
NY,2,0.6984001704695579,"['Mouth Breathing', 'Dyskinesias', 'Intermittent Claudication', 'Mental Fatigue']",2010-11
OH,1,0.6446358558381479,"['Jaundice', 'Vomiting']",2010-11
OK,21,0.6043964821416375,"['Mouth Breathing', 'Chills', 'Abdominal Pain', 'Arthralgia', 'Stupor']",2010-11
OR,17,0.6605387780638946,"['Dysarthria', 'Renal Colic', 'Emaciation', 'Flushing', 'Chills', 'Purpura Fulminans', 'Amblyopia', 'Dysphonia', 'Hemoptysis']",2010-11
PA,16,0.7226594595852346,"['Acute Coronary Syndrome', 'Torticollis', 'Polyuria']",2010-11
RI,19,0.7045417018116263,"['Dystonia', 'Hallucinations']",2010-11
SC,4,0.7402834108127784,"['Echolalia', 'Ecchymosis']",2010-11
SD,19,0.8386843431687646,"['Pallor', 'Dysmenorrhea']",2010-11
TN,9,0.748167651089458,"['Apnea', 'Hypoventilation']",2010-11
TX,3,0.762552620397016,"['Chorea', 'Vocal Cord Paralysis']",2010-11
UT,13,0.6187459165866873,"['Deafness', 'Dysuria', 'Obesity', 'Cough', 'Fever']",2010-11
VA,8,0.6528695665591983,"['Athetosis', 'Oliguria']",2010-11
VT,10,0.7229918437605485,"['Lethargy', 'Torticollis']",2010-11
WA,19,0.5995877375280877,"['Hydrops Fetalis', 'Gastroparesis', 'Catatonia', 'Albuminuria', 'Tinea Pedis', 'Facial Pain', 'Oliguria']",2010-11
WI,17,0.6478811782937092,"['Hyperacusis', 'Dysmenorrhea', 'Blindness', 'Ageusia']",2010-11
WV,10,0.5876242442291347,"['Hypothermia', 'Sciatica', 'Dizziness', 'Diarrhea']",2010-11
WY,8,0.7464473662000066,"['Dyslexia', 'Bulimia']",2010-11
AK,1,0.6416182835991906,"['Illusions', 'Heartburn', 'Eye Pain']",2010-12
AL,7,0.6661480112475145,"['Hyperesthesia', 'Fasciculation', 'Angina Pectoris', 'Proteinuria', 'Hypothermia', 'Constipation']",2010-12
AR,19,0.6784597404333155,"['Obesity', 'Feminization']",2010-12
AZ,13,0.5508460065011211,"['Horner Syndrome', 'Hypercapnia', 'Hyperalgesia', 'Chills', 'Angina Pectoris', 'Muscle Weakness', 'Bulimia']",2010-12
CA,2,0.6228797830052416,"['Acute Coronary Syndrome', 'Mental Fatigue', 'Pseudophakia']",2010-12
CO,11,0.6034466670926394,"['Deafness', 'Snoring', 'Dyspnea', 'Obesity', 'Anorexia', 'Cough', 'Hemoptysis', 'Cyanosis']",2010-12
CT,5,0.7144155406632944,"['Heartburn', 'Edema']",2010-12
DC,2,0.7502748905502062,"['Tics', 'Miosis']",2010-12
DE,6,0.6196441980702492,"['Hiccup', 'Overweight', 'Apnea', 'Cough']",2010-12
FL,16,0.6591664514897799,"['Gastroparesis', 'Paralysis', 'Abdominal Pain', 'Metatarsalgia', 'Purpura']",2010-12
GA,21,0.6869287315228231,"['Hydrops Fetalis', 'Anorexia', 'Anomia']",2010-12
HI,6,0.6376858134597171,"['Pallor', 'Headache', 'Constipation']",2010-12
IA,18,0.6789669734570521,"['Jaundice', 'Dyspepsia', 'Dysmenorrhea']",2010-12
ID,17,0.6822611612344848,"['Torticollis', 'Pelvic Pain', 'Cough']",2010-12
IL,5,0.6512567318080041,"['Albuminuria', 'Orthostatic Intolerance', 'Ataxia']",2010-12
IN,17,0.6570939876576348,"['Paralysis', 'Tics', 'Body Weight']",2010-12
KS,18,0.6875511428939131,"['Toothache', 'Trismus', 'Polyuria']",2010-12
KY,19,0.7015862991608875,"['Hydrops Fetalis', 'Prosopagnosia']",2010-12
LA,3,0.6150388720040267,"['Gagging', 'Asthenia', 'Coprophagia', 'Muscle Weakness']",2010-12
MA,21,0.6491745902511966,"['Unconsciousness', 'Dyspnea', 'Speech Disorders', 'Language Disorders', 'Hiccup']",2010-12
MD,23,0.7113886372609138,"['Livedo Reticularis', 'Korsakoff Syndrome']",2010-12
ME,17,0.6967506451408413,"['Weight Loss', 'Trismus', 'Hirsutism', 'Paresis']",2010-12
MI,20,0.6192601291886163,"['Torticollis', 'Syncope', 'Cachexia', 'Seizures']",2010-12
MN,6,0.6649684800707057,"['Communication Disorders', 'Dysphonia', 'Dyspnea', 'Oliguria']",2010-12
MO,14,0.5917398900274581,"['Hyperesthesia', 'Emaciation', 'Hypoventilation', 'Urinary Incontinence', 'Aphasia', 'Korsakoff Syndrome']",2010-12
MS,10,0.6687345164137501,"['Catatonia', 'Flatulence', 'Tics']",2010-12
MT,1,0.7904108806601904,"['Cachexia', 'Blindness']",2010-12
NC,19,0.6762026427765995,"['Orthostatic Intolerance', 'Phantom Limb', 'Coprophagia']",2010-12
ND,17,0.7201306812781036,"['Seizures', 'Aphasia']",2010-12
NE,17,0.7508196544993689,"['Weight Loss', 'Cachexia']",2010-12
NH,14,0.7179726639485873,"['Delirium', 'Hirsutism', 'Hyperventilation', 'Pallor']",2010-12
NJ,21,0.6862847691247618,"['Agraphia', 'Stupor']",2010-12
NM,15,0.6726469019171665,"['Weight Loss', 'Weight Gain', 'Pallor']",2010-12
NV,12,0.6174702923305192,"['Illusions', 'Seizures', 'Diarrhea']",2010-12
NY,19,0.7776512213482101,"['Muscle Weakness', 'Hyperoxia']",2010-12
OH,22,0.6128249251415142,"['Hoarseness', 'Dystonia', 'Dysmenorrhea']",2010-12
OK,23,0.6621097038103283,"['Cough', 'Amnesia', 'Labor Pain', 'Polyuria']",2010-12
OR,9,0.6673974903941127,"['Dysarthria', 'Renal Colic', 'Emaciation', 'Flushing', 'Chills', 'Acute Coronary Syndrome', 'Amblyopia', 'Purpura Fulminans', 'Dysphonia', 'Hemoptysis']",2010-12
PA,13,0.6782263214679082,"['Heart Murmurs', 'Amaurosis Fugax', 'Myoclonus']",2010-12
RI,1,0.7404283890650859,"['Toothache', 'Headache', 'Chills']",2010-12
SC,6,0.7157922840705079,"['Agnosia', 'Neuralgia']",2010-12
SD,1,0.6808509261510078,"['Dystonia', 'Hirsutism', 'Eye Pain']",2010-12
TN,14,0.6869460362131282,"['Hematemesis', 'Mental Retardation', 'Myotonia', 'Seizures']",2010-12
TX,8,0.6659055749443831,"['Hemianopsia', 'Amnesia', 'Hypoventilation', 'Anorexia', 'Myotonia']",2010-12
UT,5,0.6996583845305236,"['Anorexia', 'Spasm', 'Amblyopia']",2010-12
VA,14,0.6988545230512685,"['Birth Weight', 'Agraphia']",2010-12
VT,6,0.7539258270374573,"['Feminization', 'Chest Pain']",2010-12
WA,7,0.7243225417150666,"['Trismus', 'Urinary Incontinence', 'Birth Weight']",2010-12
WI,8,0.6242504053688256,"['Dyspepsia', 'Dysuria', 'Anomia']",2010-12
WV,1,0.6595952185880805,"['Paresis', 'Proteinuria']",2010-12
WY,7,0.6064508424881789,"['Pelvic Pain', 'Hallucinations', 'Hiccup', 'Pallor']",2010-12
AK,9,0.7008594998045161,"['Weight Loss', 'Confusion']",2011-01
AL,15,0.610046373028415,"['Stupor', 'Pruritus']",2011-01
AR,9,0.6554872870707898,"['Hirsutism', 'Nausea']",2011-01
AZ,2,0.6798201772337711,"['Labor Pain', 'Overweight', 'Motion Sickness']",2011-01
CA,7,0.637854184878864,"['Renal Colic', 'Emaciation', 'Paraplegia']",2011-01
CO,25,0.7053944832212576,"['Lethargy', 'Paralysis', 'Hemianopsia', 'Emaciation', 'Waterhouse-Friderichsen Syndrome', 'Hiccup', 'Sleep Deprivation']",2011-01
CT,4,0.6493720998731658,"['Photophobia', 'Flushing', 'Chills', 'Spasm']",2011-01
DC,21,0.6431053395600452,"['Renal Colic', 'Apnea', 'Quadriplegia']",2011-01
DE,2,0.7248255407991003,"['Headache', 'Dizziness']",2011-01
FL,19,0.715564241066764,"['Mouth Breathing', 'Emaciation']",2011-01
GA,4,0.6862000411580944,"['Shoulder Pain', 'Torticollis', 'Feminization', 'Hemiplegia', 'Alien Hand Syndrome']",2011-01
HI,3,0.6979295176816697,"['Amnesia', 'Gagging', 'Hyperemesis Gravidarum', 'Ecchymosis']",2011-01
IA,4,0.6630164874809291,"['Weight Loss', 'Echolalia', 'Sweating Sickness', 'Angina Pectoris']",2011-01
ID,10,0.6404694350385595,"['Pruritus', 'Fever']",2011-01
IL,10,0.6860508365106246,"['Dysarthria', 'Halitosis', 'Muscle Weakness', 'Back Pain']",2011-01
IN,9,0.7579114106005784,"['Acute Coronary Syndrome', 'Fatigue', 'Flushing']",2011-01
KS,8,0.6444580421352222,"['Nocturia', 'Weight Gain', 'Edema']",2011-01
KY,9,0.6585538719197345,"['Intermittent Claudication', 'Sleep Disorders', 'Mental Retardation', 'Abdominal Pain', 'Motion Sickness']",2011-01
LA,21,0.7067946982267674,"['Hyperacusis', 'Hallucinations', 'Purpura']",2011-01
MA,3,0.6832357749023469,"['Hyperacusis', 'Gastroparesis', 'Flank Pain', 'Persistent Vegetative State']",2011-01
MD,17,0.6494250224318975,"['Aphonia', 'Chest Pain', 'Oliguria']",2011-01
ME,6,0.6609513655929947,"['Pain', 'Shoulder Pain', 'Dyspepsia', 'Pruritus']",2011-01
MI,9,0.6390811799175665,"['Hydrops Fetalis', 'Vomiting', 'Anomia', 'Halitosis']",2011-01
MN,19,0.6635639241705639,"['Lethargy', 'Neuralgia', 'Cerebellar Ataxia', 'Ophthalmoplegia']",2011-01
MO,19,0.6538950385809789,"['Hyperesthesia', 'Thinness', 'Hypercapnia', 'Dyslexia', 'Paresthesia', 'Dyspnea', 'Unconsciousness', 'Aphasia', 'Muscular Atrophy', 'Syncope', 'Obesity']",2011-01
MS,15,0.6926270401400038,"['Lethargy', 'Asthenia', 'Hyperventilation']",2011-01
MT,5,0.6318922644152981,"['Syncope', 'Tetany']",2011-01
NC,8,0.6116053880538155,"['Mouth Breathing', 'Orthostatic Intolerance', 'Phantom Limb', 'Hallucinations']",2011-01
ND,14,0.6238579312273066,"['Bulimia', 'Fever']",2011-01
NE,21,0.7337982050829938,"['Mutism', 'Hyperventilation']",2011-01
NH,2,0.7466284963131586,"['Hypothermia', 'Flushing']",2011-01
NJ,3,0.7578067069148701,"['Coprophagia', 'Hemianopsia', 'Tics']",2011-01
NM,1,0.7293599748651387,"['Dyslexia', 'Hoarseness', 'Hyperemesis Gravidarum', 'Tinnitus']",2011-01
NV,19,0.6699012010447299,"['Chest Pain', 'Confusion']",2011-01
NY,1,0.7139509040800558,"['Orthostatic Intolerance', 'Dysmenorrhea', 'Memory Disorders', 'Vocal Cord Paralysis']",2011-01
OH,10,0.6377073012951534,"['Jaundice', 'Orthostatic Intolerance']",2011-01
OK,11,0.6906918036690667,"['Paresthesia', 'Angina Pectoris', 'Diplopia']",2011-01
OR,19,0.7250476862997227,"['Fatigue', 'Pain']",2011-01
PA,16,0.6373524250174857,"['Paresthesia', 'Tinea Pedis']",2011-01
RI,14,0.6435975708183965,"['Hyperventilation', 'Edema', 'Hemiplegia', 'Proteinuria']",2011-01
SC,12,0.7565385837352754,"['Scotoma', 'Miosis']",2011-01
SD,14,0.7100846323031255,"['Emaciation', 'Torticollis', 'Myoclonus', 'Hearing Loss', 'Constipation']",2011-01
TN,4,0.6060984710458225,"['Hypothermia', 'Paralysis', 'Cough']",2011-01
TX,14,0.6856965498960254,"['Sweating Sickness', 'Hyperacusis', 'Flatulence']",2011-01
UT,14,0.608505556678616,"['Stupor', 'Paresis', 'Mental Retardation', 'Hot Flashes']",2011-01
VA,4,0.6356501658403295,"['Respiratory Sounds', 'Constipation', 'Pain', 'Flushing', 'Abdominal Pain', 'Back Pain', 'Pelvic Pain', 'Dyspepsia', 'Cough', 'Colic', 'Heartburn', 'Amnesia', 'Jaundice', 'Stuttering', 'Headache', 'Fever', 'Nausea', 'Toothache', 'Eye Pain', 'Morning Sickness']",2011-01
VT,5,0.6981339405142369,"['Dyslexia', 'Overweight', 'Dizziness']",2011-01
WA,16,0.6627903090682494,"['Motion Sickness', 'Apnea', 'Anomia']",2011-01
WI,6,0.630133830516349,"['Low Back Pain', 'Arthralgia', 'Pseudophakia', 'Quadriplegia']",2011-01
